,sent_id,Word,TAG
9373,380,about,content
9374,380,their,content
9375,380,potential,content
9376,380,biases,content
9377,380,against,content
9378,380,Clinton,content
9379,380,",",O
9380,380,who,O
9381,380,would,O
9382,380,be,O
9383,380,the,O
9384,380,first,O
9385,380,female,O
9386,380,president,O
9387,380,in,O
9388,380,U.S.,O
9389,380,history,O
9390,380,.,O
9391,381,``,content
9392,381,I,content
9393,381,want,content
9394,381,every,content
9395,381,man,content
9396,381,out,content
9397,381,there,content
9398,381,who,content
9399,381,'s,content
9400,381,voting,content
9401,381,to,content
9402,381,kinda,content
9403,381,look,content
9404,381,inside,content
9405,381,yourself,content
9406,381,and,content
9407,381,ask,content
9408,381,yourself,content
9409,381,",",content
9410,381,if,content
9411,381,you,content
9412,381,'re,content
9413,381,having,content
9414,381,problems,content
9415,381,with,content
9416,381,this,content
9417,381,stuff,content
9418,381,",",content
9419,381,how,content
9420,381,much,content
9421,381,of,content
9422,381,it,content
9423,381,is,content
9424,381,that,content
9425,381,we,content
9426,381,'re,content
9427,381,just,content
9428,381,not,content
9429,381,used,content
9430,381,to,content
9431,381,it,content
9432,381,?,content
9433,381,'',content
9434,382,he,source
9435,382,said,cue
9436,382,.,O
9437,383,``,content
9438,383,When,content
9439,383,a,content
9440,383,guy,content
9441,383,is,content
9442,383,ambitious,content
9443,383,and,content
9444,383,out,content
9445,383,in,content
9446,383,the,content
9447,383,public,content
9448,383,arena,content
9449,383,and,content
9450,383,working,content
9451,383,hard,content
9452,383,",",content
9453,383,well,content
9454,383,that,content
9455,383,'s,content
9456,383,okay,content
9457,383,.,content
9458,384,But,content
9459,384,when,content
9460,384,a,content
9461,384,woman,content
9462,384,suddenly,content
9463,384,does,content
9464,384,it,content
9465,384,",",content
9466,384,suddenly,content
9467,384,you,content
9468,384,'re,content
9469,384,all,content
9470,384,like,content
9471,384,",",content
9472,384,well,content
9473,384,",",content
9474,384,why,content
9475,384,'s,content
9476,384,she,content
9477,384,doing,content
9478,384,that,content
9479,384,?,content
9480,384,'',content
9481,385,Obama,source
9482,385,went,cue
9483,385,on,cue
9484,385,to,cue
9485,385,praise,cue
9486,385,Clinton,content
9487,385,.,O
9488,386,``,content
9489,386,She,content
9490,386,is,content
9491,386,so,content
9492,386,much,content
9493,386,better,content
9494,386,qualified,content
9495,386,than,content
9496,386,the,content
9497,386,other,content
9498,386,guy,content
9499,386,",",content
9500,386,'',content
9501,386,he,source
9502,386,said,cue
9503,386,",",O
9504,386,referring,cue
9505,386,to,cue
9506,386,GOP,content
9507,386,nominee,content
9508,386,Donald,content
9509,386,Trump,content
9510,386,.,O
9511,387,``,content
9512,387,She,content
9513,387,has,content
9514,387,conducted,content
9515,387,herself,content
9516,387,so,content
9517,387,much,content
9518,387,better,content
9519,387,in,content
9520,387,public,content
9521,387,life,content
9522,387,than,content
9523,387,the,content
9524,387,other,content
9525,387,guy,content
9526,387,.,content
9527,387,'',content
9528,388,Obama,source
9529,388,blasted,cue
9530,388,Trump,content
9531,388,for,content
9532,388,his,content
9533,388,disrespectful,content
9534,388,treatment,content
9535,388,of,content
9536,388,women,content
9537,388,and,O
9538,388,said,cue
9539,388,the,content
9540,388,behavior,content
9541,388,would,content
9542,388,continue,content
9543,388,should,content
9544,388,he,content
9545,388,be,content
9546,388,elected,content
9547,388,president,content
9548,388,.,O
9549,389,``,content
9550,389,The,content
9551,389,only,content
9552,389,thing,content
9553,389,this,content
9554,389,office,content
9555,389,does,content
9556,389,is,content
9557,389,it,content
9558,389,amplifies,content
9559,389,who,content
9560,389,you,content
9561,389,are,content
9562,389,.,content
9563,390,It,content
9564,390,magnifies,content
9565,390,who,content
9566,390,you,content
9567,390,are,content
9568,390,",",content
9569,390,'',content
9570,390,he,source
9571,390,said,cue
9572,390,.,O
9573,391,``,content
9574,391,If,content
9575,391,you,content
9576,391,disrespected,content
9577,391,women,content
9578,391,before,content
9579,391,you,content
9580,391,were,content
9581,391,elected,content
9582,391,",",content
9583,391,you,content
9584,391,will,content
9585,391,disrespect,content
9586,391,women,content
9587,391,once,content
9588,391,you,content
9589,391,'re,content
9590,391,president,content
9591,391,.,content
9592,391,'',content
9593,392,SAUL,O
9594,392,LOEB,O
9595,392,via,O
9596,392,Getty,O
9597,392,Images,O
9598,392,.,O
9599,393,President,O
9600,393,Barack,O
9601,393,Obama,O
9602,393,arrives,O
9603,393,to,O
9604,393,speak,O
9605,393,during,O
9606,393,a,O
9607,393,campaign,O
9608,393,event,O
9609,393,for,O
9610,393,Democratic,O
9611,393,Presidential,O
9612,393,nominee,O
9613,393,Hillary,O
9614,393,Clinton,O
9615,393,in,O
9616,393,Columbus,O
9617,393,",",O
9618,393,Ohio,O
9619,393,",",O
9620,393,November,O
9621,393,1,O
9622,393,",",O
9623,393,2016,O
9624,393,.,O
9625,394,Obama,source
9626,394,has,cue
9627,394,spoken,cue
9628,394,out,cue
9629,394,before,cue
9630,394,about,cue
9631,394,the,content
9632,394,sexism,content
9633,394,Clinton,content
9634,394,has,content
9635,394,faced,content
9636,394,during,content
9637,394,the,content
9638,394,2016,content
9639,394,presidential,content
9640,394,election,content
9641,394,.,O
9642,395,In,O
9643,395,an,O
9644,395,interview,O
9645,395,with,O
9646,395,Samantha,O
9647,395,Bee,O
9648,395,on,O
9649,395,Monday,O
9650,395,",",O
9651,395,Obama,source
9652,395,said,cue
9653,395,that,content
9654,395,positive,content
9655,395,attributes,content
9656,395,in,content
9657,395,men,content
9658,395,",",content
9659,395,such,content
9660,395,as,content
9661,395,ambition,content
9662,395,",",content
9663,395,are,content
9664,395,often,content
9665,395,seen,content
9666,395,as,content
9667,395,negative,content
9668,395,qualities,content
9669,395,in,content
9670,395,women,content
9671,395,.,O
9672,396,And,content
9673,396,even,content
9674,396,if,content
9675,396,Clinton,content
9676,396,becomes,content
9677,396,president,content
9678,396,",",O
9679,396,Obama,source
9680,396,said,cue
9681,396,he,content
9682,396,expects,content
9683,396,she,content
9684,396,will,content
9685,396,continue,content
9686,396,to,content
9687,396,face,content
9688,396,sexism,content
9689,396,during,content
9690,396,her,content
9691,396,time,content
9692,396,in,content
9693,396,office,content
9694,396,.,O
9695,397,For,O
9696,397,Americans,O
9697,397,who,source
9698,397,are,cue
9699,397,on,cue
9700,397,the,cue
9701,397,fence,cue
9702,397,about,cue
9703,397,who,content
9704,397,to,content
9705,397,vote,content
9706,397,for,content
9707,397,",",O
9708,397,Obama,source
9709,397,told,cue
9710,397,Bee,O
9711,397,that,content
9712,397,the,content
9713,397,choice,content
9714,397,``,content
9715,397,could,content
9716,397,not,content
9717,397,be,content
9718,397,clearer,content
9719,397,.,content
9720,397,'',content
9721,398,``,content
9722,398,If,content
9723,398,we,content
9724,398,want,content
9725,398,to,content
9726,398,build,content
9727,398,on,content
9728,398,progress,content
9729,398,on,content
9730,398,issues,content
9731,398,like,content
9732,398,climate,content
9733,398,change,content
9734,398,and,content
9735,398,gender,content
9736,398,equality,content
9737,398,and,content
9738,398,making,content
9739,398,sure,content
9740,398,that,content
9741,398,everybody,content
9742,398,has,content
9743,398,health,content
9744,398,care,content
9745,398,and,content
9746,398,making,content
9747,398,sure,content
9748,398,that,content
9749,398,young,content
9750,398,people,content
9751,398,have,content
9752,398,a,content
9753,398,good,content
9754,398,education,content
9755,398,and,content
9756,398,can,content
9757,398,afford,content
9758,398,college,content
9759,398,",",content
9760,398,they,content
9761,398,'ve,content
9762,398,got,content
9763,398,ta,content
9764,398,make,content
9765,398,sure,content
9766,398,that,content
9767,398,their,content
9768,398,voices,content
9769,398,are,content
9770,398,heard,content
9771,398,.,content
9772,398,'',content
9773,399,Editor,O
9774,399,'s,O
9775,399,note,O
9776,399,:,O
9777,399,Donald,O
9778,399,Trump,O
9779,399,regularly,O
9780,399,incites,O
9781,399,political,O
9782,399,violence,O
9783,399,and,O
9784,399,is,O
9785,399,a,O
9786,399,serial,O
9787,399,liar,O
9788,399,",",O
9789,399,rampant,O
9790,399,xenophobe,O
9791,399,",",O
9792,399,racist,O
9793,399,",",O
9794,399,misogynist,O
9795,399,and,O
9796,399,birther,O
9797,399,who,O
9798,399,has,O
9799,399,repeatedly,O
9800,399,pledged,O
9801,399,to,O
9802,399,ban,O
9803,399,all,O
9804,399,Muslims,O
9805,399,--,O
9806,399,1.6,O
9807,399,billion,O
9808,399,members,O
9809,399,of,O
9810,399,an,O
9811,399,entire,O
9812,399,religion,O
9813,399,--,O
9814,399,from,O
9815,399,entering,O
9816,399,the,O
9817,399,U.S.,O
9818,400,Donald,source
9819,400,Trump,source
9820,400,Invokes,cue
9821,400,`,content
9822,400,Pervert,content
9823,400,',content
9824,400,Anthony,content
9825,400,Weiner,content
9826,400,In,O
9827,400,Ad,O
9828,400,Attacking,O
9829,400,Hillary,O
9830,400,Clinton,O
9831,400,.,O
9832,401,Donald,source
9833,401,Trump,source
9834,401,released,cue
9835,401,a,content
9836,401,second,content
9837,401,presidential,content
9838,401,campaign,content
9839,401,ad,content
9840,401,Thursday,content
9841,401,that,content
9842,401,highlighted,content
9843,401,a,content
9844,401,recent,content
9845,401,announcement,content
9846,401,by,content
9847,401,FBI,content
9848,401,Director,content
9849,401,James,content
9850,401,Comey,content
9851,401,that,content
9852,401,his,content
9853,401,bureau,content
9854,401,is,content
9855,401,reviewing,content
9856,401,additional,content
9857,401,emails,content
9858,401,related,content
9859,401,to,content
9860,401,Hillary,content
9861,401,Clinton,content
9862,401,.,O
9863,402,The,source
9864,402,first,source
9865,402,ad,source
9866,402,",",O
9867,402,launched,O
9868,402,Wednesday,O
9869,402,",",O
9870,402,argued,cue
9871,402,the,content
9872,402,former,content
9873,402,secretary,content
9874,402,of,content
9875,402,state,content
9876,402,could,content
9877,402,not,content
9878,402,be,content
9879,402,president,content
9880,402,because,content
9881,402,she,content
9882,402,would,content
9883,402,be,content
9884,402,crippled,content
9885,402,by,content
9886,402,the,content
9887,402,``,content
9888,402,new,content
9889,402,investigation,content
9890,402,.,content
9891,402,'',content
9892,403,The,O
9893,403,second,O
9894,403,spot,O
9895,403,",",O
9896,403,titled,O
9897,403,``,O
9898,403,Unfit,O
9899,403,",",O
9900,403,'',O
9901,403,went,O
9902,403,a,O
9903,403,step,O
9904,403,further,O
9905,403,.,O
9906,404,It,source
9907,404,again,cue
9908,404,called,cue
9909,404,Clinton,content
9910,404,unworthy,content
9911,404,of,content
9912,404,the,content
9913,404,presidency,content
9914,404,",",O
9915,404,but,O
9916,404,this,O
9917,404,time,O
9918,404,",",O
9919,404,it,source
9920,404,invoked,cue
9921,404,an,content
9922,404,infamous,content
9923,404,boogeyman,content
9924,404,--,content
9925,404,``,content
9926,404,pervert,content
9927,404,'',content
9928,404,Anthony,content
9929,404,Weiner,content
9930,404,--,content
9931,404,to,content
9932,404,cast,content
9933,404,the,content
9934,404,Democratic,content
9935,404,nominee,content
9936,404,as,content
9937,404,morally,content
9938,404,and,content
9939,404,criminally,content
9940,404,corrupt,content
9941,404,.,O
9942,405,``,content
9943,405,Decades,content
9944,405,of,content
9945,405,lies,content
9946,405,",",content
9947,405,cover-ups,content
9948,405,and,content
9949,405,scandal,content
9950,405,have,content
9951,405,finally,content
9952,405,caught,content
9953,405,up,content
9954,405,with,content
9955,405,Hillary,content
9956,405,Clinton,content
9957,405,.,content
9958,406,Hillary,content
9959,406,Clinton,content
9960,406,is,content
9961,406,under,content
9962,406,FBI,content
9963,406,investigation,content
9964,406,again,content
9965,406,",",content
9966,406,after,content
9967,406,her,content
9968,406,emails,content
9969,406,were,content
9970,406,found,content
9971,406,on,content
9972,406,pervert,content
9973,406,Anthony,content
9974,406,Weiner,content
9975,406,'s,content
9976,406,laptop,content
9977,406,",",content
9978,406,'',content
9979,406,said,cue
9980,406,the,source
9981,406,narrator,source
9982,406,in,O
9983,406,the,O
9984,406,30-second,O
9985,406,spot,O
9986,406,.,O
9987,407,``,content
9988,407,Hillary,content
9989,407,can,content
9990,407,not,content
9991,407,lead,content
9992,407,a,content
9993,407,nation,content
9994,407,while,content
9995,407,crippled,content
9996,407,by,content
9997,407,a,content
9998,407,criminal,content
9999,407,investigation,content
10000,407,",",content
10001,407,'',content
10002,407,the,source
10003,407,narrator,source
10004,407,concluded,cue
10005,407,.,O
10006,408,The,source
10007,408,ad,source
10008,408,wrongly,cue
10009,408,asserts,cue
10010,408,the,content
10011,408,new,content
10012,408,batch,content
10013,408,of,content
10014,408,emails,content
10015,408,belong,content
10016,408,to,content
10017,408,Clinton,content
10018,408,.,O
10019,409,In,O
10020,409,fact,O
10021,409,",",O
10022,409,they,O
10023,409,belong,O
10024,409,to,O
10025,409,her,O
10026,409,top,O
10027,409,aide,O
10028,409,",",O
10029,409,Huma,O
10030,409,Abedin,O
10031,409,",",O
10032,409,who,O
10033,409,is,O
10034,409,married,O
10035,409,to,O
10036,409,Weiner,O
10037,409,",",O
10038,409,a,O
10039,409,disgraced,O
10040,409,former,O
10041,409,congressman,O
10042,409,from,O
10043,409,New,O
10044,409,York,O
10045,409,.,O
10046,410,Investigators,O
10047,410,are,O
10048,410,still,O
10049,410,trying,O
10050,410,to,O
10051,410,figure,O
10052,410,out,O
10053,410,how,O
10054,410,many,O
10055,410,emails,O
10056,410,existed,O
10057,410,and,O
10058,410,their,O
10059,410,pertinence,O
10060,410,to,O
10061,410,the,O
10062,410,Clinton,O
10063,410,probe,O
10064,410,.,O
10065,411,Comey,O
10066,411,'s,O
10067,411,decision,O
10068,411,to,O
10069,411,insert,O
10070,411,the,O
10071,411,bureau,O
10072,411,into,O
10073,411,the,O
10074,411,2016,O
10075,411,presidential,O
10076,411,campaign,O
10077,411,mere,O
10078,411,days,O
10079,411,before,O
10080,411,Nov.,O
10081,411,8,O
10082,411,set,O
10083,411,off,O
10084,411,a,O
10085,411,firestorm,O
10086,411,of,O
10087,411,criticism,O
10088,411,",",O
10089,411,from,O
10090,411,Democrats,O
10091,411,and,O
10092,411,Republicans,O
10093,411,alike,O
10094,411,.,O
10095,412,The,content
10096,412,move,content
10097,412,is,cue
10098,412,especially,cue
10099,412,perplexing,cue
10100,412,given,O
10101,412,that,O
10102,412,Comey,source
10103,412,opposed,cue
10104,412,signing,content
10105,412,on,content
10106,412,to,content
10107,412,a,content
10108,412,statement,content
10109,412,saying,content
10110,412,the,content
10111,412,Russian,content
10112,412,government,content
10113,412,was,content
10114,412,meddling,content
10115,412,in,content
10116,412,U.S.,content
10117,412,politics,content
10118,412,out,content
10119,412,of,content
10120,412,concern,content
10121,412,it,content
10122,412,would,content
10123,412,unduly,content
10124,412,affect,content
10125,412,the,content
10126,412,election,content
10127,412,.,O
10128,413,HUFFPOST,O
10129,413,READERS,O
10130,413,:,O
10131,413,What,O
10132,413,'s,O
10133,413,happening,O
10134,413,in,O
10135,413,your,O
10136,413,state,O
10137,413,or,O
10138,413,district,O
10139,413,?,O
10140,414,The,O
10141,414,Huffington,O
10142,414,Post,O
10143,414,wants,O
10144,414,to,O
10145,414,know,O
10146,414,about,O
10147,414,all,O
10148,414,the,O
10149,414,campaign,O
10150,414,ads,O
10151,414,",",O
10152,414,mailers,O
10153,414,",",O
10154,414,robocalls,O
10155,414,",",O
10156,414,candidate,O
10157,414,appearances,O
10158,414,and,O
10159,414,other,O
10160,414,interesting,O
10161,414,campaign,O
10162,414,news,O
10163,414,happening,O
10164,414,by,O
10165,414,you,O
10166,414,.,O
10167,415,Email,O
10168,415,any,O
10169,415,tips,O
10170,415,",",O
10171,415,videos,O
10172,415,",",O
10173,415,audio,O
10174,415,files,O
10175,415,or,O
10176,415,photos,O
10177,415,to,O
10178,415,scoops@huffingtonpost.com,O
10179,415,.,O
10180,416,Editor,O
10181,416,'s,O
10182,416,note,O
10183,416,:,O
10184,416,Donald,O
10185,416,Trump,O
10186,416,regularly,O
10187,416,incites,O
10188,416,political,O
10189,416,violence,O
10190,416,and,O
10191,416,is,O
10192,416,a,O
10193,416,serial,O
10194,416,liar,O
10195,416,",",O
10196,416,rampant,O
10197,416,xenophobe,O
10198,416,",",O
10199,416,racist,O
10200,416,",",O
10201,416,misogynist,O
10202,416,and,O
10203,416,birther,O
10204,416,who,O
10205,416,has,O
10206,416,repeatedly,O
10207,416,pledged,O
10208,416,to,O
10209,416,ban,O
10210,416,all,O
10211,416,Muslims,O
10212,416,--,O
10213,416,1.6,O
10214,416,billion,O
10215,416,members,O
10216,416,of,O
10217,416,an,O
10218,416,entire,O
10219,416,religion,O
10220,416,--,O
10221,416,from,O
10222,416,entering,O
10223,416,the,O
10224,416,U.S.,O
10225,417,Trump,O
10226,417,Creepily,O
10227,417,Singles,O
10228,417,Out,O
10229,417,Reporter,O
10230,417,At,O
10231,417,Florida,O
10232,417,Rally,O
10233,417,(,O
10234,417,Again,O
10235,417,.,O
10236,417,),O
10237,418,GOP,O
10238,418,nominee,O
10239,418,Donald,O
10240,418,Trump,O
10241,418,singled,O
10242,418,out,O
10243,418,NBC,O
10244,418,News,O
10245,418,reporter,O
10246,418,Katy,O
10247,418,Tur,O
10248,418,on,O
10249,418,Wednesday,O
10250,418,during,O
10251,418,a,O
10252,418,rally,O
10253,418,in,O
10254,418,Florida,O
10255,418,",",O
10256,418,continuing,O
10257,418,to,O
10258,418,taunt,O
10259,418,reporters,O
10260,418,covering,O
10261,418,his,O
10262,418,campaign,O
10263,418,.,O
10264,419,Tur,O
10265,419,has,O
10266,419,been,O
10267,419,embedded,O
10268,419,with,O
10269,419,the,O
10270,419,Trump,O
10271,419,campaign,O
10272,419,",",O
10273,419,following,O
10274,419,the,O
10275,419,candidate,O
10276,419,throughout,O
10277,419,the,O
10278,419,presidential,O
10279,419,race,O
10280,419,.,O
10281,420,Trump,source
10282,420,in,O
10283,420,the,O
10284,420,past,O
10285,420,has,cue
10286,420,called,cue
10287,420,out,cue
10288,420,Tur,content
10289,420,publicly,O
10290,420,by,O
10291,420,name,O
10292,420,",",O
10293,420,and,O
10294,420,has,cue
10295,420,referred,cue
10296,420,to,cue
10297,420,her,content
10298,420,as,content
10299,420,``,content
10300,420,Little,content
10301,420,Katy,content
10302,420,",",content
10303,420,third-rate,content
10304,420,journalist,content
10305,420,.,content
10306,420,'',content
10307,421,During,O
10308,421,his,O
10309,421,usual,O
10310,421,takedown,O
10311,421,of,O
10312,421,the,O
10313,421,``,O
10314,421,dishonest,O
10315,421,media,O
10316,421,'',O
10317,421,in,O
10318,421,Miami,O
10319,421,on,O
10320,421,Wednesday,O
10321,421,",",O
10322,421,Trump,source
10323,421,called,cue
10324,421,out,cue
10325,421,the,content
10326,421,press,content
10327,421,--,content
10328,421,and,content
10329,421,specifically,content
10330,421,Tur,content
10331,421,--,content
10332,421,for,content
10333,421,being,content
10334,421,biased,content
10335,421,and,content
10336,421,not,content
10337,421,reporting,content
10338,421,fairly,content
10339,421,on,content
10340,421,his,content
10341,421,campaign,content
10342,421,.,O
10343,422,``,content
10344,422,We,content
10345,422,have,content
10346,422,massive,content
10347,422,crowds,content
10348,422,.,content
10349,423,They,content
10350,423,'re,content
10351,423,something,content
10352,423,happening,content
10353,423,.,content
10354,424,They,content
10355,424,'re,content
10356,424,not,content
10357,424,reporting,content
10358,424,it,content
10359,424,.,content
10360,425,Katy,content
10361,425,",",content
10362,425,you,content
10363,425,'re,content
10364,425,not,content
10365,425,reporting,content
10366,425,it,content
10367,425,",",content
10368,425,Katy,content
10369,425,.,content
10370,425,'',content
10371,426,Trump,source
10372,426,said,cue
10373,426,to,O
10374,426,cheers,O
10375,426,.,O
10376,427,``,content
10377,427,But,content
10378,427,there,content
10379,427,'s,content
10380,427,something,content
10381,427,happening,content
10382,427,",",content
10383,427,Katy,content
10384,427,.,content
10385,428,There,content
10386,428,'s,content
10387,428,something,content
10388,428,happening,content
10389,428,",",content
10390,428,Katy,content
10391,428,.,content
10392,428,'',content
10393,429,CNN,source
10394,429,host,source
10395,429,Wolf,source
10396,429,Blitzer,source
10397,429,last,O
10398,429,week,O
10399,429,asked,cue
10400,429,Trump,content
10401,429,campaign,content
10402,429,manager,content
10403,429,Kellyanne,content
10404,429,Conway,content
10405,429,to,content
10406,429,talk,content
10407,429,to,content
10408,429,the,content
10409,429,Republican,content
10410,429,nominee,content
10411,429,about,content
10412,429,singling,content
10413,429,out,content
10414,429,reporters,content
10415,429,",",content
10416,429,especially,content
10417,429,those,content
10418,429,embedded,content
10419,429,with,content
10420,429,the,content
10421,429,campaign,content
10422,429,",",O
10423,429,citing,cue
10424,429,safety,content
10425,429,concerns,content
10426,429,.,O
10427,430,``,content
10428,430,He,content
10429,430,points,content
10430,430,to,content
10431,430,them,content
10432,430,",",content
10433,430,he,content
10434,430,sort,content
10435,430,of,content
10436,430,eggs,content
10437,430,the,content
10438,430,crowd,content
10439,430,on,content
10440,430,to,content
10441,430,go,content
10442,430,after,content
10443,430,them,content
10444,430,",",content
10445,430,'',content
10446,430,Blitzer,source
10447,430,said,cue
10448,430,.,O
10449,431,``,content
10450,431,There,content
10451,431,are,content
10452,431,a,content
10453,431,lot,content
10454,431,of,content
10455,431,young,content
10456,431,journalists,content
10457,431,.,content
10458,432,He,content
10459,432,should,content
10460,432,n't,content
10461,432,be,content
10462,432,doing,content
10463,432,that,content
10464,432,.,content
10465,432,'',content
10466,433,Conway,source
10467,433,appeared,O
10468,433,on,O
10469,433,Blitzer,O
10470,433,'s,O
10471,433,CNN,O
10472,433,show,O
10473,433,later,O
10474,433,Wednesday,O
10475,433,and,O
10476,433,defended,O
10477,433,Trump,O
10478,433,",",O
10479,433,saying,cue
10480,433,he,content
10481,433,did,content
10482,433,n't,content
10483,433,intend,content
10484,433,to,content
10485,433,suggest,content
10486,433,that,content
10487,433,anyone,content
10488,433,be,content
10489,433,mean,content
10490,433,to,content
10491,433,Tur,content
10492,433,or,content
10493,433,to,content
10494,433,attack,content
10495,433,her,content
10496,433,.,O
10497,434,``,content
10498,434,After,content
10499,434,he,content
10500,434,did,content
10501,434,that,content
10502,434,...,content
10503,434,she,content
10504,434,was,content
10505,434,harassed,content
10506,434,by,content
10507,434,a,content
10508,434,lot,content
10509,434,of,content
10510,434,the,content
10511,434,people,content
10512,434,over,content
10513,434,there,content
10514,434,",",content
10515,434,'',content
10516,434,Blitzer,source
10517,434,said,cue
10518,434,.,O
10519,435,``,content
10520,435,The,content
10521,435,last,content
10522,435,time,content
10523,435,we,content
10524,435,spoke,content
10525,435,",",content
10526,435,you,content
10527,435,told,content
10528,435,me,content
10529,435,you,content
10530,435,shared,content
10531,435,my,content
10532,435,concerns,content
10533,435,about,content
10534,435,the,content
10535,435,singling,content
10536,435,out,content
10537,435,of,content
10538,435,these,content
10539,435,embeds,content
10540,435,...,content
10541,435,You,content
10542,435,said,content
10543,435,you,content
10544,435,would,content
10545,435,talk,content
10546,435,to,content
10547,435,him,content
10548,435,.,content
10549,436,How,content
10550,436,did,content
10551,436,that,content
10552,436,conversation,content
10553,436,go,content
10554,436,?,content
10555,436,'',content
10556,437,``,content
10557,437,The,content
10558,437,conversation,content
10559,437,was,content
10560,437,very,content
10561,437,productive,content
10562,437,and,content
10563,437,I,content
10564,437,'ve,content
10565,437,also,content
10566,437,talked,content
10567,437,to,content
10568,437,NBC,content
10569,437,News,content
10570,437,today,content
10571,437,",",content
10572,437,'',content
10573,437,Conway,source
10574,437,said,cue
10575,437,.,O
10576,438,``,content
10577,438,Look,content
10578,438,",",content
10579,438,we,content
10580,438,want,content
10581,438,fair,content
10582,438,coverage,content
10583,438,and,content
10584,438,we,content
10585,438,wa,content
10586,438,n't,content
10587,438,everybody,content
10588,438,to,content
10589,438,be,content
10590,438,safe,content
10591,438,at,content
10592,438,our,content
10593,438,rallies,content
10594,438,.,content
10595,439,I,content
10596,439,do,content
10597,439,n't,content
10598,439,appreciate,content
10599,439,a,content
10600,439,lot,content
10601,439,of,content
10602,439,the,content
10603,439,threats,content
10604,439,I,content
10605,439,get,content
10606,439,either,content
10607,439,from,content
10608,439,people,content
10609,439,who,content
10610,439,I,content
10611,439,guess,content
10612,439,are,content
10613,439,worried,content
10614,439,that,content
10615,439,we,content
10616,439,may,content
10617,439,actually,content
10618,439,win,content
10619,439,this,content
10620,439,thing,content
10621,439,.,content
10622,439,'',content
10623,440,After,O
10624,440,Trump,O
10625,440,taunted,O
10626,440,Tur,O
10627,440,",",O
10628,440,other,source
10629,440,journalists,source
10630,440,tweeted,cue
10631,440,#ImWithTur,content
10632,440,in,O
10633,440,support,cue
10634,440,of,cue
10635,440,the,content
10636,440,NBC,content
10637,440,News,content
10638,440,reporter,content
10639,440,.,O
10640,441,Editor,O
10641,441,'s,O
10642,441,note,O
10643,441,:,O
10644,441,Donald,O
10645,441,Trump,O
10646,441,regularly,O
10647,441,incites,O
10648,441,political,O
10649,441,violence,O
10650,441,and,O
10651,441,is,O
10652,441,a,O
10653,441,serial,O
10654,441,liar,O
10655,441,",",O
10656,441,rampant,O
10657,441,xenophobe,O
10658,441,",",O
10659,441,racist,O
10660,441,",",O
10661,441,misogynist,O
10662,441,and,O
10663,441,birther,O
10664,441,who,O
10665,441,has,O
10666,441,repeatedly,O
10667,441,pledged,O
10668,441,to,O
10669,441,ban,O
10670,441,all,O
10671,441,Muslims,O
10672,441,--,O
10673,441,1.6,O
10674,441,billion,O
10675,441,members,O
10676,441,of,O
10677,441,an,O
10678,441,entire,O
10679,441,religion,O
10680,441,--,O
10681,441,from,O
10682,441,entering,O
10683,441,the,O
10684,441,U.S.,O
10685,442,Hillary,O
10686,442,Clinton,O
10687,442,Drops,O
10688,442,Into,O
10689,442,Detroit,O
10690,442,As,O
10691,442,Democrats,source
10692,442,Get,cue
10693,442,Nervous,cue
10694,442,About,cue
10695,442,Black,content
10696,442,Turnout,content
10697,442,.,O
10698,443,DETROIT,O
10699,443,--,O
10700,443,With,O
10701,443,Democrats,source
10702,443,increasingly,cue
10703,443,nervous,cue
10704,443,about,cue
10705,443,African-American,content
10706,443,turnout,content
10707,443,",",O
10708,443,Hillary,O
10709,443,Clinton,O
10710,443,came,O
10711,443,to,O
10712,443,majority-black,O
10713,443,Detroit,O
10714,443,on,O
10715,443,Friday,O
10716,443,to,O
10717,443,shore,O
10718,443,up,O
10719,443,support,O
10720,443,in,O
10721,443,a,O
10722,443,state,O
10723,443,her,O
10724,443,campaign,O
10725,443,is,O
10726,443,counting,O
10727,443,on,O
10728,443,come,O
10729,443,Tuesday,O
10730,443,.,O
10731,444,``,content
10732,444,I,content
10733,444,'m,content
10734,444,so,content
10735,444,happy,content
10736,444,to,content
10737,444,be,content
10738,444,back,content
10739,444,in,content
10740,444,Michigan,content
10741,444,",",content
10742,444,'',content
10743,444,Clinton,source
10744,444,said,cue
10745,444,to,O
10746,444,cheers,O
10747,444,from,O
10748,444,some,O
10749,444,"4,000",O
10750,444,supporters,O
10751,444,who,O
10752,444,had,O
10753,444,crammed,O
10754,444,into,O
10755,444,the,O
10756,444,Shed,O
10757,444,3,O
10758,444,downtown,O
10759,444,market,O
10760,444,.,O
10761,445,Clinton,source
10762,445,'s,source
10763,445,top,source
10764,445,aides,source
10765,445,",",O
10766,445,meanwhile,O
10767,445,",",O
10768,445,sought,cue
10769,445,to,content
10770,445,downplay,content
10771,445,the,content
10772,445,significance,content
10773,445,of,content
10774,445,her,content
10775,445,visit,content
10776,445,just,content
10777,445,four,content
10778,445,days,content
10779,445,before,content
10780,445,ballots,content
10781,445,will,content
10782,445,start,content
10783,445,being,content
10784,445,counted,content
10785,445,.,O
10786,446,Their,content
10787,446,job,content
10788,446,at,content
10789,446,this,content
10790,446,point,content
10791,446,",",O
10792,446,they,source
10793,446,argued,cue
10794,446,",",O
10795,446,was,content
10796,446,to,content
10797,446,lock,content
10798,446,down,content
10799,446,states,content
10800,446,they,content
10801,446,need,content
10802,446,to,content
10803,446,win,content
10804,446,",",content
