,sent_id,Word,TAG
3045,138,was,O
3046,138,quieter,O
3047,138,at,O
3048,138,times,O
3049,138,than,O
3050,138,Clinton,O
3051,138,'s,O
3052,138,inside,O
3053,138,the,O
3054,138,debate,O
3055,138,hall,O
3056,138,.,O
3057,139,He,source
3058,139,says,cue
3059,139,",",O
3060,139,``,content
3061,139,Working,content
3062,139,that,content
3063,139,microphone,content
3064,139,was,content
3065,139,a,content
3066,139,hell,content
3067,139,of,content
3068,139,a,content
3069,139,lot,content
3070,139,more,content
3071,139,difficult,content
3072,139,than,content
3073,139,working,content
3074,139,Crooked,content
3075,139,Hillary,content
3076,139,Clinton,content
3077,139,.,content
3078,139,'',content
3079,140,The,source
3080,140,Republican,source
3081,140,is,cue
3082,140,also,cue
3083,140,encouraging,cue
3084,140,his,content
3085,140,supporters,content
3086,140,at,content
3087,140,a,content
3088,140,rally,content
3089,140,Friday,content
3090,140,evening,content
3091,140,in,content
3092,140,Michigan,content
3093,140,to,content
3094,140,ask,content
3095,140,why,content
3096,140,he,content
3097,140,had,content
3098,140,issues,content
3099,140,and,content
3100,140,Clinton,content
3101,140,did,content
3102,140,not,content
3103,140,.,O
3104,141,He,source
3105,141,says,cue
3106,141,:,cue
3107,141,``,content
3108,141,I,content
3109,141,wonder,content
3110,141,why,content
3111,141,it,content
3112,141,was,content
3113,141,bad,content
3114,141,.,content
3115,142,Think,content
3116,142,of,content
3117,142,that,content
3118,142,.,content
3119,142,'',content
3120,143,___,O
3121,143,.,O
3122,144,05:55,O
3123,144,p.m.,O
3124,144,Donald,source
3125,144,Trump,source
3126,144,says,cue
3127,144,Hillary,content
3128,144,Clinton,content
3129,144,is,content
3130,144,lying,content
3131,144,about,content
3132,144,her,content
3133,144,support,content
3134,144,for,content
3135,144,an,content
3136,144,international,content
3137,144,trade,content
3138,144,deal,content
3139,144,.,O
3140,145,Trump,source
3141,145,said,cue
3142,145,during,O
3143,145,a,O
3144,145,Friday,O
3145,145,evening,O
3146,145,rally,O
3147,145,in,O
3148,145,Michigan,O
3149,145,that,content
3150,145,Clinton,content
3151,145,once,content
3152,145,described,content
3153,145,the,content
3154,145,so-called,content
3155,145,Trans-Pacific,content
3156,145,Partnership,content
3157,145,as,content
3158,145,``,content
3159,145,the,content
3160,145,gold,content
3161,145,standard,content
3162,145,'',content
3163,145,of,content
3164,145,trade,content
3165,145,deals,content
3166,145,when,content
3167,145,she,content
3168,145,was,content
3169,145,secretary,content
3170,145,of,content
3171,145,state,content
3172,145,.,O
3173,146,Clinton,source
3174,146,now,cue
3175,146,says,cue
3176,146,she,content
3177,146,opposes,content
3178,146,the,content
3179,146,deal,content
3180,146,.,O
3181,147,Trump,source
3182,147,charges,cue
3183,147,that,content
3184,147,countries,content
3185,147,that,content
3186,147,stand,content
3187,147,to,content
3188,147,benefit,content
3189,147,from,content
3190,147,the,content
3191,147,deal,content
3192,147,donated,content
3193,147,millions,content
3194,147,of,content
3195,147,dollars,content
3196,147,to,content
3197,147,the,content
3198,147,Clinton,content
3199,147,Foundation,content
3200,147,.,O
3201,148,The,source
3202,148,New,source
3203,148,York,source
3204,148,businessman,source
3205,148,says,cue
3206,148,of,O
3207,148,Clinton,O
3208,148,",",O
3209,148,``,content
3210,148,If,content
3211,148,she,content
3212,148,gets,content
3213,148,the,content
3214,148,chance,content
3215,148,",",content
3216,148,she,content
3217,148,will,content
3218,148,put,content
3219,148,the,content
3220,148,Oval,content
3221,148,Office,content
3222,148,up,content
3223,148,for,content
3224,148,sale,content
3225,148,.,content
3226,148,'',content
3227,149,Trump,O
3228,149,has,O
3229,149,faced,O
3230,149,questions,cue
3231,149,about,cue
3232,149,business,content
3233,149,practices,content
3234,149,at,content
3235,149,a,content
3236,149,foundation,content
3237,149,that,content
3238,149,bears,content
3239,149,his,content
3240,149,name,content
3241,149,.,O
3242,150,___,O
3243,150,.,O
3244,151,05:45,O
3245,151,p.m.,O
3246,151,Libertarian,source
3247,151,presidential,source
3248,151,candidate,source
3249,151,Gary,source
3250,151,Johnson,source
3251,151,'s,source
3252,151,doctor,source
3253,151,is,cue
3254,151,calling,cue
3255,151,the,content
3256,151,candidate,content
3257,151,``,content
3258,151,extremely,content
3259,151,physically,content
3260,151,fit,content
3261,151,.,content
3262,151,'',content
3263,152,The,O
3264,152,former,O
3265,152,New,O
3266,152,Mexico,O
3267,152,governor,O
3268,152,is,O
3269,152,a,O
3270,152,triathlete,O
3271,152,and,O
3272,152,has,O
3273,152,climbed,O
3274,152,the,O
3275,152,highest,O
3276,152,peaks,O
3277,152,on,O
3278,152,all,O
3279,152,seven,O
3280,152,continents,O
3281,152,.,O
3282,153,He,source
3283,153,released,cue
3284,153,a,cue
3285,153,letter,cue
3286,153,from,cue
3287,153,his,cue
3288,153,doctor,cue
3289,153,Friday,cue
3290,153,afternoon,cue
3291,153,that,cue
3292,153,says,cue
3293,153,he,content
3294,153,has,content
3295,153,``,content
3296,153,extraordinarily,content
3297,153,good,content
3298,153,health,content
3299,153,'',content
3300,153,for,content
3301,153,a,content
3302,153,63-year-old,content
3303,153,.,O
3304,154,Health,O
3305,154,worries,O
3306,154,have,O
3307,154,dogged,O
3308,154,68-year-old,O
3309,154,Hillary,O
3310,154,Clinton,O
3311,154,after,O
3312,154,she,O
3313,154,collapsed,O
3314,154,during,O
3315,154,a,O
3316,154,pneumonia,O
3317,154,spell,O
3318,154,earlier,O
3319,154,this,O
3320,154,month,O
3321,154,.,O
3322,155,Clinton,source
3323,155,supporters,source
3324,155,have,cue
3325,155,also,cue
3326,155,questioned,cue
3327,155,the,content
3328,155,health,content
3329,155,of,content
3330,155,Donald,content
3331,155,Trump,content
3332,155,",",O
3333,155,who,O
3334,155,is,O
3335,155,70,O
3336,155,.,O
3337,156,___,O
3338,156,.,O
3339,157,04:45,O
3340,157,p.m.,O
3341,157,.,O
3342,158,The,source
3343,158,nonpartisan,source
3344,158,Commission,source
3345,158,on,source
3346,158,Presidential,source
3347,158,Debates,source
3348,158,says,cue
3349,158,there,content
3350,158,was,content
3351,158,indeed,content
3352,158,a,content
3353,158,problem,content
3354,158,with,content
3355,158,Donald,content
3356,158,Trump,content
3357,158,'s,content
3358,158,microphone,content
3359,158,during,content
3360,158,Monday,content
3361,158,night,content
3362,158,'s,content
3363,158,first,content
3364,158,general,content
3365,158,election,content
3366,158,debate,content
3367,158,.,O
3368,159,The,source
3369,159,commission,source
3370,159,says,cue
3371,159,on,O
3372,159,its,O
3373,159,website,O
3374,159,that,content
3375,159,``,content
3376,159,there,content
3377,159,were,content
3378,159,issues,content
3379,159,regarding,content
3380,159,Donald,content
3381,159,Trump,content
3382,159,'s,content
3383,159,audio,content
3384,159,that,content
3385,159,affected,content
3386,159,the,content
3387,159,sound,content
3388,159,level,content
3389,159,in,content
3390,159,the,content
3391,159,debate,content
3392,159,hall,content
3393,159,.,content
3394,159,'',content
3395,160,There,O
3396,160,was,O
3397,160,no,O
3398,160,noticeable,O
3399,160,issue,O
3400,160,with,O
3401,160,the,O
3402,160,sound,O
3403,160,on,O
3404,160,television,O
3405,160,.,O
3406,161,The,source
3407,161,GOP,source
3408,161,nominee,source
3409,161,complained,cue
3410,161,about,cue
3411,161,his,content
3412,161,mic,content
3413,161,the,content
3414,161,morning,content
3415,161,after,content
3416,161,the,content
3417,161,debate,content
3418,161,",",O
3419,161,even,cue
3420,161,suggesting,cue
3421,161,he,content
3422,161,may,content
3423,161,have,content
3424,161,been,content
3425,161,sabotaged,content
3426,161,.,O
3427,162,Rival,source
3428,162,Hillary,source
3429,162,Clinton,source
3430,162,had,cue
3431,162,mocked,cue
3432,162,the,content
3433,162,complaint,content
3434,162,",",O
3435,162,saying,cue
3436,162,anybody,content
3437,162,who,content
3438,162,complains,content
3439,162,about,content
3440,162,a,content
3441,162,microphone,content
3442,162,``,content
3443,162,is,content
3444,162,not,content
3445,162,having,content
3446,162,a,content
3447,162,good,content
3448,162,night,content
3449,162,.,content
3450,162,'',content
3451,163,___,O
3452,163,.,O
3453,164,04:30,O
3454,164,p.m.,O
3455,164,Hillary,source
3456,164,Clinton,source
3457,164,says,cue
3458,164,Donald,content
3459,164,Trump,content
3460,164,'s,content
3461,164,flurry,content
3462,164,of,content
3463,164,late-night,content
3464,164,tweets,content
3465,164,targeting,content
3466,164,former,content
3467,164,Miss,content
3468,164,Universe,content
3469,164,Alicia,content
3470,164,Machado,content
3471,164,was,content
3472,164,``,content
3473,164,unhinged,content
3474,164,",",content
3475,164,even,content
3476,164,for,content
3477,164,him,content
3478,164,.,content
3479,164,'',content
3480,165,At,O
3481,165,a,O
3482,165,rally,O
3483,165,Friday,O
3484,165,in,O
3485,165,Coral,O
3486,165,Springs,O
3487,165,",",O
3488,165,Florida,O
3489,165,",",O
3490,165,Clinton,source
3491,165,questioned,cue
3492,165,what,content
3493,165,kind,content
3494,165,of,content
3495,165,person,content
3496,165,gets,content
3497,165,up,content
3498,165,at,content
3499,165,3,content
3500,165,a.m.,content
3501,165,to,content
3502,165,send,content
3503,165,angry,content
3504,165,tweets,content
3505,165,.,O
3506,166,Trump,source
3507,166,tweeted,cue
3508,166,in,O
3509,166,the,O
3510,166,early,O
3511,166,morning,O
3512,166,hours,O
3513,166,that,content
3514,166,Machado,content
3515,166,was,content
3516,166,``,content
3517,166,disgusting,content
3518,166,'',content
3519,166,and,content
3520,166,``,content
3521,166,a,content
3522,166,con,content
3523,166,'',content
3524,166,and,O
3525,166,encouraged,cue
3526,166,Americans,O
3527,166,to,content
3528,166,``,content
3529,166,check,content
3530,166,out,content
3531,166,'',content
3532,166,her,content
3533,166,non-existent,content
3534,166,sex,content
3535,166,tape,content
3536,166,.,O
3537,167,Trump,O
3538,167,has,O
3539,167,been,O
3540,167,targeting,O
3541,167,Machado,O
3542,167,since,O
3543,167,Clinton,source
3544,167,",",O
3545,167,at,O
3546,167,Monday,O
3547,167,'s,O
3548,167,debate,O
3549,167,",",O
3550,167,cited,cue
3551,167,derogatory,content
3552,167,comments,content
3553,167,Trump,content
3554,167,had,content
3555,167,made,content
3556,167,about,content
3557,167,Machado,content
3558,167,after,content
3559,167,she,content
3560,167,gained,content
3561,167,weight,content
3562,167,.,O
3563,168,Clinton,source
3564,168,cited,cue
3565,168,it,content
3566,168,as,O
3567,168,an,O
3568,168,example,O
3569,168,of,O
3570,168,his,O
3571,168,disrespect,O
3572,168,toward,O
3573,168,women,O
3574,168,.,O
3575,169,Clinton,source
3576,169,says,cue
3577,169,Trump,content
3578,169,'s,content
3579,169,``,content
3580,169,latest,content
3581,169,twitter,content
3582,169,meltdown,content
3583,169,is,content
3584,169,unhinged,content
3585,169,",",content
3586,169,even,content
3587,169,for,content
3588,169,him,content
3589,169,.,content
3590,169,'',content
3591,170,She,source
3592,170,says,cue
3593,170,it,content
3594,170,underscores,content
3595,170,that,content
3596,170,Trump,content
3597,170,is,content
3598,170,``,content
3599,170,temperamentally,content
3600,170,unfit,content
3601,170,to,content
3602,170,be,content
3603,170,commander-in-chief,content
3604,170,.,content
3605,170,'',content
3606,171,___,O
3607,171,.,O
3608,172,03:25,O
3609,172,p.m.,O
3610,172,Donald,source
3611,172,Trump,source
3612,172,is,cue
3613,172,defending,cue
3614,172,his,content
3615,172,early-morning,content
3616,172,tweets,content
3617,172,attempting,content
3618,172,to,content
3619,172,shame,content
3620,172,a,content
3621,172,former,content
3622,172,Miss,content
3623,172,Universe,content
3624,172,",",O
3625,172,saying,cue
3626,172,it,content
3627,172,shows,content
3628,172,he,content
3629,172,'d,content
3630,172,be,content
3631,172,awake,content
3632,172,for,content
3633,172,a,content
3634,172,3,content
3635,172,a.m.,content
3636,172,call,content
3637,172,.,content
3638,173,Trump,source
3639,173,tweeted,cue
3640,173,that,content
3641,173,",",content
3642,173,``,content
3643,173,For,content
3644,173,those,content
3645,173,few,content
3646,173,people,content
3647,173,knocking,content
3648,173,me,content
3649,173,for,content
3650,173,tweeting,content
3651,173,at,content
3652,173,three,content
3653,173,o'clock,content
3654,173,in,content
3655,173,the,content
3656,173,morning,content
3657,173,",",content
3658,173,at,content
3659,173,least,content
3660,173,you,content
3661,173,know,content
3662,173,I,content
3663,173,will,content
3664,173,be,content
3665,173,there,content
3666,173,",",content
3667,173,awake,content
3668,173,",",content
3669,173,to,content
3670,173,answer,content
3671,173,the,content
3672,173,call,content
3673,173,!,content
3674,173,'',content
3675,174,A,source
3676,174,memorable,source
3677,174,Hillary,source
3678,174,Clinton,source
3679,174,ad,source
3680,174,in,source
3681,174,2008,source
3682,174,questioned,cue
3683,174,whether,content
3684,174,then-rival,content
3685,174,Barack,content
3686,174,Obama,content
3687,174,was,content
3688,174,prepared,content
3689,174,to,content
3690,174,face,content
3691,174,emergencies,content
3692,174,.,O
3693,175,As,O
3694,175,a,O
3695,175,phone,O
3696,175,rang,O
3697,175,",",O
3698,175,the,source
3699,175,announcer,source
3700,175,said,cue
3701,175,",",O
3702,175,``,content
3703,175,It,content
3704,175,'s,content
3705,175,3,content
3706,175,a.m.,content
3707,175,",",content
3708,175,and,content
3709,175,your,content
3710,175,children,content
3711,175,are,content
3712,175,safe,content
3713,175,and,content
3714,175,asleep,content
3715,175,.,content
3716,176,Who,content
3717,176,do,content
3718,176,you,content
3719,176,want,content
3720,176,answering,content
3721,176,the,content
3722,176,phone,content
3723,176,?,content
3724,176,'',content
3725,177,Trump,source
3726,177,has,O
3727,177,tried,O
3728,177,to,O
3729,177,use,O
3730,177,the,O
3731,177,ad,O
3732,177,against,O
3733,177,Clinton,O
3734,177,",",O
3735,177,accusing,cue
3736,177,her,cue
3737,177,of,cue
3738,177,being,content
3739,177,asleep,content
3740,177,when,content
3741,177,late-night,content
3742,177,calls,content
3743,177,came,content
3744,177,in,content
3745,177,during,content
3746,177,the,content
3747,177,attack,content
3748,177,on,content
3749,177,the,content
3750,177,U.S.,content
3751,177,compound,content
3752,177,in,content
3753,177,Benghazi,content
3754,177,.,O
3755,178,Clinton,source
3756,178,says,cue
3757,178,she,content
3758,178,was,content
3759,178,awake,content
3760,178,all,content
3761,178,night,content
3762,178,after,content
3763,178,the,content
3764,178,attacks,content
3765,178,.,O
3766,179,___,O
3767,179,.,O
3768,180,02:35,O
3769,180,p.m.,O
3770,180,Donald,source
3771,180,Trump,source
3772,180,says,cue
3773,180,he,content
3774,180,has,content
3775,180,``,content
3776,180,big,content
3777,180,plans,content
3778,180,'',content
3779,180,for,content
3780,180,the,content
3781,180,final,content
3782,180,month,content
3783,180,of,content
3784,180,the,content
3785,180,campaign,content
3786,180,.,O
3787,181,The,source
3788,181,Republican,source
3789,181,presidential,source
3790,181,nominee,source
3791,181,noted,cue
3792,181,Friday,cue
3793,181,that,content
3794,181,his,content
3795,181,campaign,content
3796,181,has,content
3797,181,n't,content
3798,181,spent,content
3799,181,much,content
3800,181,yet,content
3801,181,on,content
3802,181,television,content
3803,181,ads,content
3804,181,.,O
3805,182,He,source
3806,182,said,cue
3807,182,he,content
3808,182,plans,content
3809,182,to,content
3810,182,put,content
3811,182,to,content
3812,182,good,content
3813,182,use,content
3814,182,the,content
3815,182,approximately,content
3816,182,$,content
3817,182,18,content
3818,182,million,content
3819,182,he,content
3820,182,says,content
3821,182,he,content
3822,182,raised,content
3823,182,for,content
3824,182,his,content
3825,182,campaign,content
3826,182,and,content
3827,182,Republican,content
3828,182,partners,content
3829,182,on,content
3830,182,the,content
3831,182,day,content
3832,182,after,content
3833,182,Monday,content
3834,182,'s,content
3835,182,debate,content
3836,182,.,O
3837,183,He,source
3838,183,said,cue
3839,183,",",O
3840,183,``,content
3841,183,We,content
3842,183,have,content
3843,183,some,content
3844,183,big,content
3845,183,plans,content
3846,183,for,content
3847,183,the,content
3848,183,final,content
3849,183,month,content
3850,183,.,content
3851,183,'',content
3852,184,Trump,O
3853,184,made,O
3854,184,the,O
3855,184,comments,O
3856,184,Friday,O
3857,184,during,O
3858,184,a,O
3859,184,brief,O
3860,184,appearance,O
3861,184,at,O
3862,184,the,O
3863,184,Kent,O
3864,184,County,O
3865,184,Republican,O
3866,184,headquarters,O
3867,184,.,O
3868,185,He,source
3869,185,did,cue
3870,185,not,cue
3871,185,address,cue
3872,185,his,content
3873,185,series,content
3874,185,of,content
3875,185,early-morning,content
3876,185,tweets,content
3877,185,in,content
3878,185,which,content
3879,185,he,content
3880,185,called,content
3881,185,a,content
3882,185,former,content
3883,185,Miss,content
3884,185,Universe,content
3885,185,``,content
3886,185,disgusting,content
3887,185,'',content
3888,185,and,content
3889,185,referred,content
3890,185,to,content
3891,185,her,content
3892,185,``,content
3893,185,sex,content
3894,185,tape,content
3895,185,.,content
3896,185,'',content
3897,186,___,O
3898,186,.,O
3899,187,02:25,O
3900,187,p.m.,O
3901,187,Donald,source
3902,187,Trump,source
3903,187,'s,source
3904,187,campaign,source
3905,187,is,cue
3906,187,defending,cue
3907,187,his,content
3908,187,early-morning,content
3909,187,tweets,content
3910,187,shaming,content
3911,187,former,content
3912,187,Miss,content
3913,187,Universe,content
3914,187,Alicia,content
3915,187,Machado,content
3916,187,.,O
3917,188,It,source
3918,188,'s,cue
3919,188,denouncing,cue
3920,188,what,content
3921,188,it,content
3922,188,calls,content
3923,188,``,content
3924,188,the,content
3925,188,single-biggest,content
3926,188,coordinated,content
3927,188,media,content
3928,188,attack,content
3929,188,in,content
3930,188,history,content
3931,188,.,content
3932,188,'',content
3933,189,Spokeswoman,source
3934,189,Jessica,source
3935,189,Ditto,source
3936,189,said,cue
3937,189,via,O
3938,189,email,O
3939,189,that,content
3940,189,",",content
3941,189,``,content
3942,189,Of,content
3943,189,course,content
3944,189,Mr.,content
3945,189,Trump,content
3946,189,is,content
3947,189,going,content
3948,189,to,content
3949,189,defend,content
3950,189,himself,content
3951,189,'',content
3952,189,against,content
3953,189,what,content
3954,189,the,content
3955,189,campaign,content
3956,189,sees,content
3957,189,as,content
3958,189,a,content
3959,189,coordinated,content
3960,189,attack,content
3961,189,effort,content
3962,189,by,content
3963,189,the,content
3964,189,media,content
3965,189,and,content
3966,189,rival,content
3967,189,Hillary,content
3968,189,Clinton,content
3969,189,'s,content
3970,189,campaign,content
3971,189,.,O
3972,190,At,O
3973,190,Monday,O
3974,190,'s,O
3975,190,presidential,O
3976,190,debate,O
3977,190,",",O
3978,190,Clinton,source
3979,190,cited,cue
3980,190,disparaging,content
3981,190,remarks,content
3982,190,Trump,content
3983,190,had,content
3984,190,made,content
3985,190,about,content
3986,190,Machado,content
3987,190,as,content
3988,190,examples,content
3989,190,of,content
3990,190,the,content
3991,190,Republican,content
3992,190,nominee,content
3993,190,'s,content
3994,190,disrespect,content
3995,190,for,content
3996,190,women,content
3997,190,.,O
3998,191,Trump,source
3999,191,took,O
4000,191,to,O
4001,191,Twitter,O
4002,191,overnight,O
4003,191,to,O
4004,191,accuse,cue
4005,191,Clinton,cue
4006,191,'s,cue
4007,191,campaign,cue
4008,191,of,cue
4009,191,being,content
4010,191,``,content
4011,191,duped,content
4012,191,'',content
4013,191,by,content
4014,191,``,content
4015,191,a,content
4016,191,con,content
4017,191,'',content
4018,191,and,O
4019,191,encourage,cue
4020,191,Americans,content
4021,191,to,content
4022,191,check,content
4023,191,out,content
4024,191,what,content
4025,191,he,content
4026,191,called,content
4027,191,Machado,content
4028,191,'s,content
4029,191,``,content
4030,191,sex,content
4031,191,tape,content
4032,191,.,content
4033,191,'',content
4034,192,Ditto,source
4035,192,said,cue
4036,192,she,content
4037,192,expects,content
4038,192,the,content
4039,192,campaign,content
4040,192,``,content
4041,192,to,content
4042,192,continue,content
4043,192,calling,content
4044,192,out,content
4045,192,examples,content
4046,192,of,content
4047,192,bias,content
4048,192,and,content
4049,192,defending,content
4050,192,ourselves,content
4051,192,as,content
4052,192,we,content
4053,192,deem,content
4054,192,necessary,content
4055,192,.,content
4056,192,'',content
4057,193,___,O
4058,193,.,O
4059,194,02:05,O
4060,194,p.m.,O
4061,194,Clinton,source
4062,194,spokesman,source
4063,194,Nick,source
4064,194,Merrill,source
4065,194,says,cue
4066,194,that,content
4067,194,Hillary,content
4068,194,Clinton,content
4069,194,called,content
4070,194,Alicia,content
4071,194,Machado,content
4072,194,on,content
4073,194,Friday,content
4074,194,to,content
4075,194,express,content
4076,194,gratitude,content
4077,194,to,content
4078,194,the,content
4079,194,former,content
4080,194,Miss,content
4081,194,Universe,content
4082,194,who,content
4083,194,has,content
4084,194,become,content
4085,194,caught,content
4086,194,up,content
4087,194,in,content
4088,194,the,content
4089,194,maelstrom,content
4090,194,of,content
4091,194,the,content
4092,194,presidential,content
4093,194,campaign,content
4094,194,.,O
4095,195,The,O
4096,195,Democratic,O
4097,195,presidential,O
4098,195,candidate,O
4099,195,'s,O
4100,195,call,O
4101,195,came,O
4102,195,after,O
4103,195,rival,O
4104,195,Donald,source
4105,195,Trump,source
4106,195,attacked,cue
4107,195,Machado,content
4108,195,in,O
4109,195,early-morning,O
4110,195,tweets,O
4111,195,.,O
4112,196,At,O
4113,196,Monday,O
4114,196,'s,O
4115,196,presidential,O
4116,196,debate,O
4117,196,",",O
4118,196,Clinton,source
4119,196,mentioned,cue
4120,196,disparaging,content
4121,196,remarks,content
4122,196,Trump,content
4123,196,had,content
4124,196,made,content
4125,196,about,content
4126,196,Machado,content
4127,196,as,content
4128,196,examples,content
4129,196,of,content
4130,196,the,content
4131,196,Republican,content
4132,196,nominee,content
4133,196,'s,content
4134,196,disrespect,content
4135,196,for,content
4136,196,women,content
4137,196,.,O
4138,197,Trump,source
4139,197,has,cue
4140,197,responded,cue
4141,197,with,content
4142,197,attacks,content
4143,197,on,content
4144,197,Machado,content
4145,197,",",content
4146,197,including,content
4147,197,Friday,content
4148,197,'s,content
4149,197,tweets,content
4150,197,.,O
4151,198,Clinton,source
4152,198,says,cue
4153,198,she,content
4154,198,appreciated,content
4155,198,Machado,content
4156,198,'s,content
4157,198,courage,content
4158,198,through,content
4159,198,what,content
4160,198,she,content
4161,198,calls,content
4162,198,a,content
4163,198,``,content
4164,198,war,content
4165,198,of,content
4166,198,some,content
4167,198,pretty,content
4168,198,unpleasant,content
4169,198,words,content
4170,198,.,content
4171,198,'',content
4172,199,Merrill,source
4173,199,says,cue
4174,199,Machado,content
4175,199,promised,content
4176,199,to,content
4177,199,continue,content
4178,199,supporting,content
4179,199,Clinton,content
4180,199,and,O
4181,199,said,cue
4182,199,she,content
4183,199,would,content
4184,199,stand,content
4185,199,up,content
4186,199,to,content
4187,199,the,content
4188,199,attacks,content
4189,199,.,O
4190,200,The,O
4191,200,two,O
4192,200,women,O
4193,200,spoke,O
4194,200,for,O
4195,200,about,O
4196,200,five,O
4197,200,minutes,O
4198,200,",",O
4199,200,.,O
4200,201,___,O
4201,201,.,O
4202,202,2,O
4203,202,p.m.,O
4204,202,.,O
4205,203,If,O
4206,203,newspaper,O
4207,203,endorsements,O
4208,203,equaled,O
4209,203,victory,O
4210,203,",",O
4211,203,Hillary,O
4212,203,Clinton,O
4213,203,would,O
4214,203,be,O
4215,203,in,O
4216,203,line,O
4217,203,for,O
4218,203,a,O
4219,203,historic,O
4220,203,landslide,O
4221,203,.,O
4222,204,The,content
4223,204,Democratic,content
4224,204,presidential,content
4225,204,nominee,content
4226,204,has,cue
4227,204,been,cue
4228,204,endorsed,cue
4229,204,by,cue
4230,204,dozens,source
4231,204,of,source
4232,204,papers,source
4233,204,ranging,source
4234,204,from,source
4235,204,such,source
4236,204,expected,source
4237,204,backers,source
4238,204,as,source
4239,204,The,source
4240,204,New,source
4241,204,York,source
4242,204,Times,source
4243,204,to,source
4244,204,such,source
4245,204,once-certain,source
4246,204,Republican,source
4247,204,advocates,source
4248,204,such,source
4249,204,as,source
4250,204,The,source
4251,204,Dallas,source
4252,204,Morning,source
4253,204,News,source
4254,204,",",source
4255,204,the,source
4256,204,Arizona,source
4257,204,Republic,source
4258,204,and,source
4259,204,the,source
4260,204,Cincinnati,source
4261,204,Enquirer,source
4262,204,.,O
4263,205,Donald,content
4264,205,Trump,content
4265,205,",",O
4266,205,meanwhile,O
4267,205,",",O
4268,205,is,cue
4269,205,supported,cue
4270,205,by,cue
4271,205,far,source
4272,205,fewer,source
4273,205,publications,source
4274,205,.,O
4275,206,But,O
4276,206,the,O
4277,206,endorsements,O
4278,206,may,O
4279,206,highlight,O
4280,206,more,O
4281,206,than,O
4282,206,editorial,source
4283,206,boards,source
4284,206,',source
4285,206,disdain,cue
4286,206,for,cue
4287,206,the,content
4288,206,Republican,content
4289,206,presidential,content
4290,206,nominee,content
4291,206,.,O
4292,207,They,source
4293,207,may,cue
4294,207,also,cue
4295,207,illustrate,cue
4296,207,the,content
4297,207,decline,content
4298,207,in,content
4299,207,newspapers,content
4300,207,',content
4301,207,power,content
4302,207,to,content
4303,207,shape,content
4304,207,opinions,content
4305,207,and,content
4306,207,the,content
4307,207,strength,content
4308,207,of,content
4309,207,Trump,content
4310,207,'s,content
4311,207,anti-establishment,content
4312,207,appeal,content
4313,207,.,O
4314,208,Readers,source
4315,208,may,cue
4316,208,not,cue
4317,208,let,cue
4318,208,editorials,content
4319,208,tell,content
4320,208,them,content
4321,208,how,content
4322,208,to,content
4323,208,vote,content
4324,208,",",O
4325,208,but,O
4326,208,they,O
4327,208,care,O
4328,208,enough,O
4329,208,to,O
4330,208,respond,O
4331,208,.,O
4332,209,About,O
4333,209,a,O
4334,209,dozen,O
4335,209,people,O
4336,209,demonstrated,O
4337,209,outside,O
4338,209,the,source
4339,209,Dallas,source
4340,209,Morning,source
4341,209,News,source
4342,209,after,O
4343,209,it,O
4344,209,backed,cue
4345,209,Clinton,content
4346,209,.,O
4347,210,___,O
4348,210,.,O
4349,211,01:30,O
4350,211,p.m.,O
4351,211,Mike,source
4352,211,Pence,source
4353,211,says,cue
4354,211,too,content
4355,211,much,content
4356,211,is,content
4357,211,made,content
4358,211,of,content
4359,211,Donald,content
4360,211,Trump,content
4361,211,'s,content
4362,211,tweets,content
4363,211,.,O
4364,212,The,O
4365,212,Republican,O
4366,212,vice,O
4367,212,presidential,O
4368,212,nominee,O
4369,212,was,O
4370,212,speaking,O
4371,212,Friday,O
4372,212,in,O
4373,212,Fort,O
4374,212,Wayne,O
4375,212,",",O
4376,212,Indiana,O
4377,212,",",O
4378,212,hours,O
4379,212,after,O
4380,212,Trump,source
4381,212,unleashed,cue
4382,212,a,content
4383,212,flurry,content
4384,212,of,content
4385,212,tweets,content
4386,212,shaming,content
4387,212,former,content
4388,212,Miss,content
4389,212,Universe,content
4390,212,Alicia,content
4391,212,Machado,content
4392,212,.,O
4393,213,The,source
4394,213,Indiana,source
4395,213,governor,source
4396,213,said,cue
4397,213,Democrats,content
4398,213,and,content
4399,213,the,content
4400,213,media,content
4401,213,are,content
4402,213,to,content
4403,213,blame,content
4404,213,for,content
4405,213,focusing,content
4406,213,on,content
4407,213,``,content
4408,213,he,content
4409,213,said,content
4410,213,this,content
4411,213,",",content
4412,213,he,content
4413,213,tweeted,content
4414,213,that,content
4415,213,.,content
4416,213,'',content
4417,214,At,O
4418,214,Monday,O
4419,214,'s,O
4420,214,presidential,O
4421,214,debate,O
4422,214,",",O
4423,214,Democrat,source
4424,214,Hillary,source
4425,214,Clinton,source
4426,214,mentioned,cue
4427,214,disparaging,content
4428,214,remarks,content
4429,214,Trump,content
4430,214,had,content
4431,214,made,content
4432,214,about,content
4433,214,Machado,content
4434,214,as,content
4435,214,examples,content
4436,214,of,content
4437,214,his,content
4438,214,disrespect,content
4439,214,for,content
4440,214,women,content
4441,214,.,O
4442,215,In,O
4443,215,one,O
4444,215,tweet,O
4445,215,Friday,O
4446,215,",",O
4447,215,Trump,source
4448,215,said,cue
4449,215,:,cue
4450,215,``,content
4451,215,Did,content
4452,215,Crooked,content
4453,215,Hillary,content
4454,215,help,content
